rvtr,track_title,track_artist,rvar,album_id,album_title,rval,album_artist,rvar_album_artist,release_year,release_date,track_number,relationship_source,relationship_confidence,relationship_type,artwork_available,billboard_200_membership,cross_artist_relationship,review_status,duplicate_relationship
"RVTR866330","I'Ll Make You Music","beverly bremers","","30841","I'll Make You Music","RVAL739031","beverly bremers","RVAR004057","1972","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR866359","Too Many Cooks Spoil The Soup","100 proof aged in soul","","37802","Somebody's Been Sleeping In My Bed","RVAL393484","100 proof aged in soul","RVAR006395","1970","","9","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR866560","One Thing","one direction","","25737","Up All Night","RVAL373175","one direction","RVAR001770","2012","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR866664","Up Out My Face","mariah carey","","29211","Greatest Hits","RVAL094393","mariah carey","RVAR003375","2001","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR866692","Lady Down On Love","alabama","","31477","The Closer You Get","RVAL137081","alabama","RVAR004337","1983","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR866858","Blue Side Of Lonesome","jim reeves","","28547","Blue Side Of Lonesome","RVAL545140","jim reeves","RVAR003089","1967","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR866909","Singing Cowboy","love","","40173","Four Sail","RVAL370397","love","RVAR007520","1969","","5","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR866922","Big Man In Town","The 4 Seasons","","41927","The 4 Seasons' Gold Vault of Hits","RVAL701976","The 4 Seasons","RVAR008265","1965","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR866924","A Whiter Shade Of Pale","procol harum","","21996","Procol Harum","RVAL455441","procol harum","RVAR000129","1967","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR866966","Just Might Make Me Believe","sugarland","","23323","Twice The Speed Of Life","RVAL342610","sugarland","RVAR000766","2005","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR866999","Rising Sun","rusted root","","39501","Rusted Root","RVAL110565","rusted root","RVAR007138","1998","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR867001","Blood On The Leaves","kanye west","","40719","Yeezus","RVAL142799","kanye west","RVAR007733","2013","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR867117","Set U Free","planet soul","","23378","Energy + Harmony","RVAL133984","planet soul","RVAR000808","1996","","7","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR867164","Let There Be Rock","ac/dc","","25096","Let There Be Rock","RVAL070711","ac/dc","RVAR001474","1977","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR867175","Working On A Dream","bruce springsteen","","40707","Working On A Dream","RVAL879776","bruce springsteen","RVAR007727","2009","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR867210","Something Just Ain'T Right","keith sweat","","35488","Make It Last Forever","RVAL037858","keith sweat","RVAR005976","1988","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR867230","I'Ll Be Right Here","tyrone davis","","32025","Turn Back The Hands Of Time","RVAL922584","tyrone davis","RVAR004592","1970","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR867353","Sweet Sensual Love","big mountain","","22055","Unity","RVAL938614","big mountain","RVAR000141","1994","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR867440","Come Home Soon","shedaisy","","28710","Sweet Right Here","RVAL947896","shedaisy","RVAR003154","2004","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR867482","So Much In Love","timothy b. schmit","","23379","Playin' It Cool","RVAL553910","timothy b. schmit","RVAR000809","1984","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR867557","Jackson","nancy sinatra","","23578","Country, My Way","RVAL283290","nancy sinatra","RVAR000887","1967","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR867568","Wins Losses","meek mill","","24601","Wins And Losses","RVAL641471","meek mill","RVAR001276","2017","","7","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR867714","I Like To Do It","kc and the sunshine band","","23328","Part 3","RVAL997509","kc and the sunshine band","RVAR000770","1976","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR867791","Living In Fast Forward","kenny chesney","","27697","The Road And The Radio","RVAL449386","kenny chesney","RVAR002713","2005","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR867858","I Can Still Make Cheyenne","george strait","","37935","Blue Clear Sky","RVAL741472","george strait","RVAR006461","1996","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR867864","Un Break My Heart","toni braxton","","26131","Secrets","RVAL872285","toni braxton","RVAR001946","1996","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR867867","Off The Books","The Beatnuts","","42765","Stone Crazy","RVAL316863","The Beatnuts","RVAR008698","1997","","5","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR867962","Michael","trini lopez","","24763","Trini","RVAL576955","trini lopez","RVAR001352","1966","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR867988","My Immortal","evanescence","","21794","Fallen","RVAL753280","evanescence","RVAR000041","2003","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR868236","I'M Just Too Shy","jermaine jackson","","33553","I Like Your Style","RVAL163609","jermaine jackson","RVAR005141","1981","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR868264","Lick It Up","kiss","","24309","Lick It Up","RVAL405157","kiss","RVAR001154","1983","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR868280","Wrap It Up","The Fabulous Thunderbirds","","41254","Tuff Enuff","RVAL167052","The Fabulous Thunderbirds","RVAR007928","1986","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR868334","Just Be My Lady","larry graham","","39623","Just Be My Lady","RVAL239352","larry graham","RVAR007205","1981","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR868439","Who Needs Ya","steppenwolf","","38833","Steppenwolf 7","RVAL689212","steppenwolf","RVAR006826","1970","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR868494","R E M","ariana grande","","21879","Sweetener","RVAL672023","ariana grande","RVAR000079","2018","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR868584","Groovin'","ub40","","26250","Labour Of Love II","RVAL695274","ub40","RVAR001982","1990","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR868623","Podunk","keith anderson","","25731","Three Chord Country And American Rock & Roll","RVAL962724","keith anderson","RVAR001765","2005","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR868639","Free Bird","lynyrd skynyrd","","27120","Lynyrd Skynyrd (pronounced leh-nerd skin-nerd)","RVAL296894","lynyrd skynyrd","RVAR002402","1973","","6","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR868651","Ruby Baby","billy ""crash"" craddock","","22849","Rub It In","RVAL386135","billy ""crash"" craddock","RVAR000526","1974","","3","canonical_album_tracks","1.0","","no","yes","no","curated","no"
"RVTR868658","Area Codes","ludacris","","24205","Word Of Mouf","RVAL512613","ludacris","RVAR001100","2001","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR868678","Muddy River","johnny rivers","","27785","Slim Slo Slider","RVAL880513","johnny rivers","RVAR002749","1970","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR868731","My Girl Gone Gone Gone","chilliwack","","23048","Wanna Be A Star","RVAL031841","chilliwack","RVAR000624","1981","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR868735","Smells Like Nirvana","""weird al"" yankovic","","40741","Off The Deep End","RVAL100756","""weird al"" yankovic","RVAR007739","1992","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR868737","Try A Little Tenderness","three dog night","","33147","The Complete Hit Singles","RVAL055584","three dog night","RVAR004977","2004","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR868740","Secret Rendezvous","karyn white","","40028","Karyn White","RVAL120110","karyn white","RVAR007418","1988","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR868879","Dance Again","jennifer lopez","","29823","Dance Again ... The Hits","RVAL382546","jennifer lopez","RVAR003574","2012","","8","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR868963","Mr Wrong","mary j. blige","","25414","My Life II...The Journey Continues (Act 1)","RVAL417231","mary j. blige","RVAR001614","2011","","9","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR869011","Duffle Bag Boy","playaz circle","","37403","Supply & Demand","RVAL926637","playaz circle","RVAR006163","2007","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR869058","Borrowed Time","styx","","40519","Cornerstone","RVAL802841","styx","RVAR007689","1979","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR869063","Living On The Edge","jim capaldi","","25836","Fierce Heart","RVAL052460","jim capaldi","RVAR001836","1983","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR869206","Carry Me Back","The Rascals","","43164","See","RVAL589069","The Rascals","RVAR008871","1970","","8","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR869220","You Are My Destiny","paul anka","","29706","Paul Anka's 21 Golden Hits","RVAL395123","paul anka","RVAR003517","1963","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR869306","Children Of The Sun","billy thorpe","","33217","Children Of The Sun","RVAL602815","billy thorpe","RVAR005013","1979","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR869338","Don'T Get Me Wrong","pretenders","","23390","Get Close","RVAL423137","pretenders","RVAR000815","1986","","6","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR869356","Latin Active","lighter shade of brown","","35399","Brown & Proud","RVAL285331","lighter shade of brown","RVAR005934","1992","","9","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR869363","Roger That","young money","","27411","We Are Young Money","RVAL770865","young money","RVAR002563","2010","","11","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR869400","Let Down","radiohead","","35078","OK Computer","RVAL373193","radiohead","RVAR005799","1997","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR869407","Makedamnsure","taking back sunday","","35370","Louder Now","RVAL348307","taking back sunday","RVAR005921","2006","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR869416","Give It To You","martha wash","","22142","Martha Wash","RVAL250829","martha wash","RVAR000164","1993","","7","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR869441","Get Off My Back Woman","b.b. king","","22646","Live & Well","RVAL851559","b.b. king","RVAR000404","1969","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR869551","I Go To Pieces","peter and gordon","","23845","I Go To Pieces","RVAL600674","peter and gordon","RVAR000952","1965","","1","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR869668","Survive","jimmy buffett","","38058","Volcano","RVAL812374","jimmy buffett","RVAR006492","1979","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR869684","Let Me Hold You","bow wow","","31363","Bow Wow: Unleashed","RVAL023528","bow wow","RVAR004293","2003","","8","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR869716","I Think I'M In Love With You","jessica simpson","","34845","Sweet Kisses","RVAL624337","jessica simpson","RVAR005695","1999","","5","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR869751","Until The End Of Time","justin timberlake duet","","43514","FutureSex/LoveSounds","RVAL000066","justin timberlake duet","RVAR000813","2007","","10","canonical_album_tracks","0.95","","yes","no","no","curated","no"
"RVTR869885","I'M Your Baby Tonight","whitney houston","","34399","I Will Always Love You: The Best Of Whitney Houston","RVAL259775","whitney houston","RVAR005495","2012","","9","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR869918","I Tried","bone thugs-n-harmony","","30672","Strength & Loyalty","RVAL361034","bone thugs-n-harmony","RVAR003975","2007","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR869920","Calling All Angels","train","","31678","My Private Nation","RVAL427457","train","RVAR004438","2003","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR869924","Blue","leann rimes","","22762","Blue","RVAL034703","leann rimes","RVAR000474","1996","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR869930","Just What I Needed","The Cars","","43196","The Cars","RVAL119329","The Cars","RVAR008897","1978","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR869996","Desert Moon","dennis deyoung","","24135","Desert Moon","RVAL623958","dennis deyoung","RVAR001059","1984","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR870007","Walkin' Shoes","tora tora","","26737","Surprise Attack","RVAL335511","tora tora","RVAR002285","1989","","6","canonical_album_tracks","1.0","","yes","yes","no","curated","no"
"RVTR870010","Welcome To New York","taylor swift","","39874","1989","RVAL209875","taylor swift","RVAR007333","2014","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR870164","Little Boxes","The Womenfolk","","41319","The Womenfolk","RVAL758047","The Womenfolk","RVAR007954","1964","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR870202","Wicked","ice cube","","34943","The Predator","RVAL839039","ice cube","RVAR005733","1992","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR870229","Eyes Without A Face","billy idol","","34440","Rebel Yell","RVAL447337","billy idol","RVAR005511","1983","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR870235","Fins","jimmy buffett","","38058","Volcano","RVAL812374","jimmy buffett","RVAR006492","1979","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR870316","Can'T Hold Back Your Loving","kano","","27152","New York Cake","RVAL213821","kano","RVAR002421","1982","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR870340","Kiss Me More","doja cat","","43476","Planet Her","RVAL000006","doja cat","RVAR000853","2021","","13","canonical_album_tracks","1.0","","yes","no","no","curated","no"
"RVTR870499","Purple Haze","The Jimi Hendrix Experience","","42055","Smash Hits","RVAL397492","The Jimi Hendrix Experience","RVAR008304","1969","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR870502","This Christmas","donny hathaway","","26410","Donny Hathaway","RVAL057049","donny hathaway","RVAR002088","1971","","8","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR870543","Bring It All Back","grayson hugh","","34184","Blind To Reason","RVAL349710","grayson hugh","RVAR005392","1988","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR870575","I Will Be With You","t'pau","","30490","T'Pau","RVAL238420","t'pau","RVAR003867","1987","","8","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR870581","All The Small Things","blink-182","","32983","Enema Of The State","RVAL741758","blink-182","RVAR004927","1999","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR870600","I Fought The Law","The Clash","","42365","From Here To Eternity Live","RVAL903165","The Clash","RVAR008481","1999","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR870639","I'M Real","jennifer lopez","","29823","Dance Again ... The Hits","RVAL382546","jennifer lopez","RVAR003574","2012","","2","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR870650","Galveston","roger williams","","37588","Golden Hits","RVAL004362","roger williams","RVAR006285","1967","","7","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR870702","Flash Light","parliament","","34602","Funkentelechy Vs. The Placebo Syndrome","RVAL196494","parliament","RVAR005599","1977","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR870716","Carpet Man","The 5th Dimension","","43148","The Magic Garden","RVAL915588","The 5th Dimension","RVAR008864","1968","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR870752","Drop The Pilot","joan armatrading","","31559","The Key","RVAL639594","joan armatrading","RVAR004367","1983","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR870769","What Child Is This","josh groban","","26451","Noel","RVAL403222","josh groban","RVAR002107","2007","","8","canonical_album_tracks","1.0","","yes","yes","no","curated","no"
"RVTR870870","My First Kiss","3oh!3","","28704","Streets Of Gold","RVAL488994","3oh!3","RVAR003148","2010","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR870917","Those Good Old Dreams","carpenters","","30460","Made In America","RVAL301557","carpenters","RVAR003838","1981","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR870966","Lying From You","linkin park","","28977","Live In Texas","RVAL715187","linkin park","RVAR003267","2003","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR870969","How You Gonna Act Like That","tyrese","","38362","I Wanna Go There","RVAL759860","tyrese","RVAR006602","2003","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR870998","Black Coffee In Bed","squeeze","","31405","Singles 45's And Under","RVAL830398","squeeze","RVAR004311","1983","","10","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR871332","Chained","marvin gaye","","23728","In The Groove","RVAL462442","marvin gaye","RVAR000918","1968","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR871383","Time And Chance","color me badd","","31412","Time And Chance","RVAL999885","color me badd","RVAR004316","1993","","10","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR871442","Slow Motion","color me badd","","31410","C.M.B.","RVAL072909","color me badd","RVAR004316","1991","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR871491","Sugar Sugar","The Archies","","42842","Everything's Archie","RVAL245907","The Archies","RVAR008731","1969","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR871612","Breathe","fabolous","","31062","Real Talk","RVAL401544","fabolous","RVAR004154","2004","","18","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR871639","Long Long Time","linda ronstadt","","27092","Silk Purse","RVAL777898","linda ronstadt","RVAR002395","1970","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR871687","Rock The Boat","The Hues Corporation","","41974","Freedom For The Stallion","RVAL520051","The Hues Corporation","RVAR008274","1974","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR871692","Drinking Class","lee brice","","38529","I Dont Dance","RVAL640626","lee brice","RVAR006654","2014","","10","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR871732","Give A Little More","maroon 5","","22438","Hands All Over","RVAL871030","maroon 5","RVAR000296","2010","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR871818","Bring It On","keith washington","","32865","KW","RVAL801834","keith washington","RVAR004891","1998","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR871820","Dilemma","nelly","","37828","Nellyville","RVAL906350","nelly","RVAR006429","2002","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR871833","Cover Of Love","michael damian","","33625","Where Do We Go From Here","RVAL899668","michael damian","RVAR005161","1989","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR871836","Mustache Man Wasted","cake","","29888","Showroom Of Compassion","RVAL512227","cake","RVAR003586","2011","","5","canonical_album_tracks","1.0","","yes","yes","no","curated","no"
"RVTR871985","Change The World","eric clapton","","30223","Clapton Chronicles: The Best Of Eric Clapton","RVAL053557","eric clapton","RVAR003758","1999","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR872031","Hard To See","five finger death punch","","25796","War Is The Answer","RVAL431596","five finger death punch","RVAR001804","2009","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR872076","Watching The Wheels","john lennon","","23541","Working Class Hero: The Definitive Lennon","RVAL706101","john lennon","RVAR000867","2005","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR872080","Dedicated To The One I Love","The Shirelles","","43185","The Shirelles Greatest Hits","RVAL445257","The Shirelles","RVAR008885","1963","","1","canonical_album_tracks","0.95","","yes","yes","no","ok","no"
"RVTR872129","For America","jackson browne","","28159","Lives In The Balance","RVAL683040","jackson browne","RVAR002893","1986","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR872133","Things","anne murray","","29849","Keeping In Touch","RVAL447823","anne murray","RVAR003575","1976","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR872174","Yesterdays","guns n' roses","","32573","Use Your Illusion II","RVAL053802","guns n' roses","RVAR004782","1991","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR872179","La La La","gerry and the pacemakers","","35590","Gerry & The Pacemakers Greatest Hits","RVAL430563","gerry and the pacemakers","RVAR006049","1965","","18","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR872269","Rebirth Of Slick Cool Like Dat","digable planets","","30555","Reachin' (A New Refutation Of Time And Space)","RVAL072956","digable planets","RVAR003890","1993","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR872362","Broken Halos","chris stapleton","","34767","From A Room: Volume 1","RVAL278697","chris stapleton","RVAR005672","2017","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR872412","All Woman","lisa stansfield","","24214","Real Love","RVAL939754","lisa stansfield","RVAR001102","1991","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR872465","Don'T Let Love Hang You Up","jerry butler","","31697","Ice On Ice","RVAL267671","jerry butler","RVAR004448","1969","","10","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR872479","How Far We'Ve Come","matchbox twenty","","37758","Exile On Mainstream","RVAL347929","matchbox twenty","RVAR006350","2007","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR872482","Marry The Night","lady gaga","","31922","Born This Way","RVAL667722","lady gaga","RVAR004549","2011","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR872599","Hold Me","laura branigan","","28941","Hold Me","RVAL341533","laura branigan","RVAR003243","1985","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR872637","Just For You","lionel richie","","38996","Just For You","RVAL509195","lionel richie","RVAR006895","2004","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR872657","My Wish","rascal flatts","","21896","Me And My Gang","RVAL303738","rascal flatts","RVAR000098","2006","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR872662","Foolish Little Girl","The Shirelles","","43184","Foolish Little Girl","RVAL500533","The Shirelles","RVAR008885","1963","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR872741","Help Is On Its Way","little river band","","25300","Diamantina Cocktail","RVAL000412","little river band","RVAR001543","1977","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR872743","Wyclef Jean","young thug","","34662","JEFFERY","RVAL602397","young thug","RVAR005630","2016","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR872772","Inside That I Cried","cece peniston","","40435","Finally","RVAL812478","cece peniston","RVAR007655","1992","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR872855","Total Eclipse Of The Heart","nicki french","","29688","Secrets","RVAL265199","nicki french","RVAR003510","1995","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR872903","It'S So Hard For Me To Say Good Bye","eddie kendricks","","25015","All By Myself","RVAL224392","eddie kendricks","RVAR001448","1971","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR872999","Thorn In My Side","eurythmics","","32141","Revenge","RVAL168703","eurythmics","RVAR004646","1986","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR873074","Shining","dj khaled","","39453","Grateful","RVAL997937","dj khaled","RVAR007112","2017","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR873089","Dirty Dawg","nkotb","","22968","Face The Music","RVAL488835","nkotb","RVAR000578","1994","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR873138","Theme From Summer Of '42","peter nero","","37568","Summer Of '42","RVAL075577","peter nero","RVAR006277","1971","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR873177","Give In To Me","michael jackson","","39808","Dangerous","RVAL382984","michael jackson","RVAR007298","1991","","10","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR873271","Forget Me Not","bad english","","32864","Bad English","RVAL212177","bad english","RVAR004890","1989","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR873278","Lately","tyrese","","38364","Tyrese","RVAL768144","tyrese","RVAR006602","1998","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR873283","Hey Now","lesley gore","","23120","Girl Talk","RVAL114963","lesley gore","RVAR000659","1964","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR873524","Superwoman Where Were You When I Needed You","stevie wonder","","26808","Music Of My Mind","RVAL852255","stevie wonder","RVAR002304","1972","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR873550","Original Sin","elton john","","37639","Songs From The West Coast","RVAL777465","elton john","RVAR006296","2001","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR873580","Slip Away","clarence carter","","27318","This Is Clarence Carter","RVAL963794","clarence carter","RVAR002501","1968","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR873588","I Won'T Give Up On You","tka","","40675","Greatest Hits","RVAL115196","tka","RVAR007722","1992","","8","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR873672","Bake Sale","wiz khalifa","","32620","Khalifa","RVAL800716","wiz khalifa","RVAR004818","2016","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR873727","Tomorrow Tomorrow","bee gees","","24096","Best Of Bee Gees, Vol. 2","RVAL844150","bee gees","RVAR001053","1973","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR873744","My Little Girl","tim mcgraw","","27504","Love Story","RVAL625712","tim mcgraw","RVAR002621","2014","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR873772","Starships","nicki minaj","","29743","Pink Friday: Roman Reloaded","RVAL209036","nicki minaj","RVAR003535","2012","","10","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR873783","Bobby Bitch","bobby shmurda","","32108","Shmurda She Wrote (EP)","RVAL592658","bobby shmurda","RVAR004634","2014","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR873857","I Saw Mommy Kissing Santa Claus","jackson 5","","33422","Ultimate Christmas Collection","RVAL878800","jackson 5","RVAR005094","2009","","16","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR873867","Rhythm Of The Night","debarge","","24710","Rhythm Of The Night","RVAL380218","debarge","RVAR001325","1985","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR874065","Poetry Man","phoebe snow","","32518","Phoebe Snow","RVAL183058","phoebe snow","RVAR004764","1974","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
