rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR886205","RVAR004743","Silent All These Years","tori amos","32478","RVAL170996","Little Earthquakes","RVAR004743","1992","1992-04-04","release_year:1992","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","32478","32478","32478"
"RVTR886262","RVAR008273","Happy Jack","The Who","41954","RVAL458230","Live At Leeds","RVAR008273","1970","1970-05-30","release_year:1970","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41945","41954","41954"
"RVTR886873","RVAR001976","Anyway","martina mcbride","26187","RVAL856145","Waking Up Laughing","RVAR001976","2007","2007-04-21","release_year:2007","5","yes","canonical_album_tracks|canonical_track_album_links","no","1","26179","26187","26187"
"RVTR886880","RVAR003752","Cat'S In The Cradle","harry chapin","30205","RVAL874377","Verities & Balderdash","RVAR003752","1974","1974-09-07","release_year:1974","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","30205","30205","30205"
"RVTR887540","RVAR003870","The Boy In The Bubble","paul simon","30493","RVAL240464","Graceland","RVAR003870","1986","1986-09-13","release_year:1986","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","30493","30493","30493"
"RVTR887711","RVAR006197","The Winner Takes It All","abba","37431","RVAL491158","ABBA","RVAR006197","1975","1975-11-15","release_year:1975","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","37431","37431","37431"
"RVTR888071","RVAR001978","I Was Only Joking","rod stewart","26213","RVAL972671","Foot Loose + Fancy Free","RVAR001978","1977","1977-11-26","release_year:1977","7","yes","canonical_album_tracks|canonical_album_tracks","no","0","26213","26213","26213"
"RVTR888085","RVAR004646","Sisters Are Doin' It For Themselves","eurythmics","32139","RVAL690230","Greatest Hits","RVAR004646","1991","1991-06-15","release_year:1991","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","32139","32139","32139"
"RVTR888299","RVAR005146","If Loving You Is Wrong I Don'T Want To Be Right","barbara mandrell","33571","RVAL799885","The Best Of Barbara Mandrell","RVAR005146","1979","1979-02-24","release_year:1979","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","33569","33571","33571"
"RVTR888385","RVAR006296","Candle In The Wind","elton john","37619","RVAL817194","Goodbye Yellow Brick Road","RVAR006296","1973","1973-10-20","release_year:1973","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","37613","37619","37619"
"RVTR888538","RVAR008936","Ain'T Too Proud To Beg","The Temptations","43332","RVAL006017","The Temptations Greatest Hits","RVAR008936","1966","1966-12-17","release_year:1966","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","43332","43332","43332"
"RVTR888608","RVAR006429","N Dey Say","nelly","37829","RVAL241196","Suit","RVAR006429","2004","2004-10-02","release_year:2004","11","yes","canonical_album_tracks|canonical_album_tracks","no","0","37829","37829","37829"
"RVTR888891","RVAR002662","I Wanna Be With You","mandy moore","27575","RVAL148109","I Wanna Be With You","RVAR002662","2000","2000-05-27","release_year:2000","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","27575","27575","27575"
"RVTR889573","RVAR004927","The Rock Show","blink-182","32986","RVAL541855","Take Off Your Pants And Jacket","RVAR004927","2001","2001-06-30","release_year:2001","6","yes","canonical_track_album_links|canonical_album_tracks","no","1","32986","32986","32986"
"RVTR889605","RVAR000365","Morning Has Broken","cat stevens","22585","RVAL531754","Teaser And The Firecat","RVAR000365","1971","1971-10-09","release_year:1971","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","22585","22585","22585"
"RVTR889760","RVAR004782","Paradise City","guns n' roses","32566","RVAL528175","Appetite For Destruction","RVAR004782","1987","1987-08-29","release_year:1987","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","32566","32566","32566"
"RVTR889877","RVAR008710","She Talks To Angels","The Black Crowes","42798","RVAL781726","Shake Your Money Maker","RVAR008710","1990","1990-03-24","release_year:1990","8","yes","canonical_album_tracks|canonical_album_tracks","no","0","42798","42798","42798"
"RVTR889958","RVAR004102","Cold As Ice","foreigner","30936","RVAL994965","Foreigner","RVAR004102","1977","1977-03-26","release_year:1977","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","30929","30936","30936"
"RVTR890138","RVAR007727","My Hometown","bruce springsteen","40681","RVAL275644","Born In The U.S.A.","RVAR007727","1984","1984-06-23","release_year:1984","11","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","0","40681","40681","40681"
"RVTR890496","RVAR002931","For You","staind","28236","RVAL144649","Break The Cycle","RVAR002931","2001","2001-06-09","release_year:2001","10","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","28236","28236","28236"
"RVTR890795","RVAR002370","I Will Always Love You","dolly parton","26989","RVAL800514","Something Special","RVAR002370","1995","1995-09-16","release_year:1995","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","26989","26989","26989"
"RVTR890999","RVAR006461","Here For A Good Time","george strait","37946","RVAL069555","Here For A Good Time","RVAR006461","2011","2011-09-24","release_year:2011","3","yes","canonical_track_album_links|canonical_album_tracks","no","1","37946","37946","37946"
"RVTR891024","RVAR005976","Make It Last Forever","keith sweat","35488","RVAL037858","Make It Last Forever","RVAR005976","1988","1988-01-09","release_year:1988","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","35488","35488","35488"
"RVTR891701","RVAR002313","Bitter Tears","inxs","26856","RVAL673525","X","RVAR002313","1990","1990-10-06","release_year:1990","9","yes","canonical_album_tracks|canonical_track_album_links","no","1","26856","26856","26856"
"RVTR891821","RVAR003797","Tom Sawyer","rush","30332","RVAL134383","Moving Pictures","RVAR003797","1981","1981-03-07","release_year:1981","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","30321","30332","30332"
"RVTR891881","RVAR006629","Thank The Lord For The Night Time","neil diamond","38441","RVAL222097","Neil Diamond's Greatest Hits","RVAR006629","1968","1968-08-03","release_year:1968","9","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","38420","38441","38441"
"RVTR892456","RVAR003509","Me Enamora","juanes","29681","RVAL095618","La Vida... Es Un Ratico","RVAR003509","2007","2007-11-10","release_year:2007","10","yes","canonical_track_album_links|canonical_album_tracks","no","1","29681","29681","29681"
"RVTR892750","RVAR008583","Listen To The Music","The Doobie Brothers","42573","RVAL729407","Toulouse Street","RVAR008583","1972","1972-08-26","release_year:1972","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","42572","42573","42573"
"RVTR892823","RVAR006962","Testify I Wonna","johnnie taylor","39181","RVAL138114","The Johnnie Taylor Philosophy Continues","RVAR006962","1969","1969-07-05","release_year:1969","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","39181","39181","39181"
"RVTR892956","RVAR007093","This I Promise You","'n sync","39390","RVAL684676","No Strings Attached","RVAR007093","2000","2000-04-08","release_year:2000","9","yes","canonical_track_album_links|canonical_album_tracks","no","1","39390","39390","39390"
"RVTR892976","RVAR002684","Midnight Blue","melissa manchester","27617","RVAL418209","Melissa","RVAR002684","1975","1975-03-01","release_year:1975","7","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","0","27617","27617","27617"
"RVTR893167","RVAR001855","Hold What You'Ve Got","joe tex","25893","RVAL748954","Hold What You've Got","RVAR001855","1965","1965-02-06","release_year:1965","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","25893","25893","25897"
"RVTR893202","RVAR005078","I Say A Little Prayer","aretha franklin","33360","RVAL005556","Aretha Now","RVAR005078","1968","1968-07-13","release_year:1968","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","33355","33360","33360"
"RVTR893382","RVAR000975","Heartbreaker","grand funk railroad","23903","RVAL621197","On Time","RVAR000975","1969","1969-10-11","release_year:1969","7","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","0","23894","23903","23903"
"RVTR893392","RVAR000894","All I Could Do Was Cry","etta james","23617","RVAL801397","Etta James Top Ten","RVAR000894","1963","1963-08-24","release_year:1963","12","yes","canonical_album_tracks|canonical_album_tracks","no","0","23617","23617","23617"
"RVTR893618","RVAR008778","Heaven Knows","The Grass Roots","42952","RVAL855339","Let's Live For Today","RVAR008778","1967","1967-08-19","release_year:1967","5","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","42951","42952","42952"
"RVTR893711","RVAR005557","Sweet Seasons","carole king","34516","RVAL041235","Music","RVAR005557","1971","1971-12-11","release_year:1971","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","34516","34516","34516"
"RVTR893787","RVAR008830","Back In My Arms Again","The Supremes","43048","RVAL518053","More Hits By The Supremes","RVAR008830","1965","1965-08-21","release_year:1965","21","yes","canonical_track_album_links|canonical_album_tracks","no","3","43048","43048","43048"
"RVTR893851","RVAR005487","A Little Past Little Rock","lee ann womack","34386","RVAL096869","Some Things I Know","RVAR005487","1998","1998-10-10","release_year:1998","2","yes","canonical_track_album_links|canonical_album_tracks","no","1","34386","34386","34386"
"RVTR893890","RVAR005317","Slide","goo goo dolls","34029","RVAL318624","Dizzy Up The Girl","RVAR005317","1998","1998-10-10","release_year:1998","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34029","34029","34029"
"RVTR894202","RVAR005166","Killer Queen","queen","33646","RVAL625010","Sheer Heart Attack","RVAR005166","1974","1974-12-14","release_year:1974","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","33630","33646","33646"
"RVTR894333","RVAR000138","Mary In The Morning","al martino","22044","RVAL766974","Spanish Eyes","RVAR000138","1966","1966-02-19","release_year:1966","7","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","0","22031","22044","22044"
"RVTR894584","RVAR004839","Along Comes A Woman","chicago","32677","RVAL822132","Chicago 17","RVAR004839","1984","1984-06-02","release_year:1984","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","32677","32677","32677"
"RVTR894622","RVAR004647","Nobody Does It Better","carly simon","32156","RVAL808383","Greatest Hits Live","RVAR004647","1988","1988-08-27","release_year:1988","1","yes","canonical_album_tracks|canonical_track_album_links","no","1","32156","32156","32156"
"RVTR894824","RVAR001497","Every Rose Has Its Thorn","poison","25190","RVAL521367","Open Up And Say...Ahh!","RVAR001497","1988","1988-05-21","release_year:1988","8","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","25183","25190","25190"
"RVTR895024","RVAR003517","Just Young","paul anka","29704","RVAL203199","Paul Anka","RVAR003517","1972","1972-01-15","release_year:1972","7","yes","canonical_album_tracks|canonical_album_tracks","no","0","29704","29704","29704"
"RVTR895174","RVAR000894","Fool That I Am","etta james","23617","RVAL801397","Etta James Top Ten","RVAR000894","1963","1963-08-24","release_year:1963","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23617","23617","23617"
"RVTR895632","RVAR006833","Try A Little Tenderness","otis redding","38861","RVAL992929","Complete & Unbelievable....The Otis Redding Dictionary Of Soul","RVAR006833","1966","1966-11-26","release_year:1966","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38861","38861","38861"
"RVTR896008","RVAR003375","Can'T Let Go","mariah carey","29209","RVAL517748","Emotions","RVAR003375","1991","1991-10-05","release_year:1991","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","29209","29209","29209"
"RVTR896099","RVAR006629","Love On The Rocks","neil diamond","38429","RVAL095614","Hot August Night II","RVAR006629","1987","1987-11-21","release_year:1987","8","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38429","38429","38429"
"RVTR896366","RVAR003313","All My Trials","ray stevens","29069","RVAL665096","Ray Stevens' Greatest Hits","RVAR003313","1971","1971-09-04","release_year:1971","5","yes","canonical_track_album_links|canonical_album_tracks","no","1","29072","29069","29069"
"RVTR896621","RVAR002713","Down The Road","kenny chesney","27692","RVAL096074","Lucky Old Sun","RVAR002713","2008","2008-11-01","release_year:2008","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","27692","27692","27692"
"RVTR897797","RVAR003470","By The Time I Get To Phoenix","isaac hayes","29610","RVAL049812","Hot Buttered Soul","RVAR003470","1969","1969-07-12","release_year:1969","4","yes","canonical_album_tracks|canonical_track_album_links","no","2","29610","29610","29610"
"RVTR897961","RVAR007626","Paradise By The Dashboard Light","meat loaf","40379","RVAL913142","Bat Out Of Hell","RVAR007626","1977","1977-10-29","release_year:1977","3","yes","canonical_track_album_links|canonical_album_tracks","no","1","40379","40379","40379"
"RVTR898376","RVAR000216","Beast Of Burden","bette midler","22295","RVAL175313","No Frills","RVAR000216","1983","1983-08-27","release_year:1983","8","yes","canonical_album_tracks|canonical_album_tracks","no","0","22291","22295","22295"
"RVTR898541","RVAR002473","Roundabout","yes","27252","RVAL513168","Fragile","RVAR002473","1972","1972-01-22","release_year:1972","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","27252","27252","27252"
"RVTR898718","RVAR003391","Give Me The Night","george benson","29257","RVAL938105","Give Me The Night","RVAR003391","1980","1980-08-09","release_year:1980","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29257","29257","29257"
"RVTR898896","RVAR003421","Georgia On My Mind","willie nelson","29437","RVAL116283","Willie Nelson Live","RVAR003421","1976","1976-05-08","release_year:1976","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29419","29437","29437"
"RVTR898962","RVAR007656","My Life Would Suck Without You","kelly clarkson","40437","RVAL372700","All I Ever Wanted","RVAR007656","2009","2009-03-28","release_year:2009","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","40437","40437","40437"
"RVTR899005","RVAR003391","This Masquerade","george benson","29255","RVAL027437","Breezin'","RVAR003391","1976","1976-04-17","release_year:1976","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29255","29255","29255"
"RVTR899247","RVAR002845","Broken","seether","28058","RVAL162602","Disclaimer II","RVAR002845","2004","2004-07-03","release_year:2004","1","yes","canonical_track_album_links|canonical_album_tracks","no","0","28058","28058","28058"
"RVTR899394","RVAR005799","High And Dry","radiohead","35081","RVAL232864","The Bends","RVAR005799","1995","1995-05-13","release_year:1995","10","yes","canonical_track_album_links|canonical_album_tracks","no","1","35081","35081","35081"
"RVTR900620","RVAR003505","Three Times A Lady","commodores","29677","RVAL459874","Natural High","RVAR003505","1978","1978-05-27","release_year:1978","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29677","29677","29677"
"RVTR900707","RVAR008281","Games People Play","The Alan Parsons Project","41989","RVAL082182","The Turn Of A Friendly Card","RVAR008281","1980","1980-11-15","release_year:1980","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","41989","41989","41989"
"RVTR900838","RVAR000850","The Little Girl","john michael montgomery","23489","RVAL544994","Brand New Me","RVAR000850","2000","2000-10-14","release_year:2000","8","yes","canonical_album_tracks|canonical_album_tracks","no","0","23489","23489","23489"
"RVTR900914","RVAR000643","Born To Be My Baby","bon jovi","23089","RVAL459527","New Jersey","RVAR000643","1988","1988-10-08","release_year:1988","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23086","23089","23089"
"RVTR901223","RVAR001047","Rain","jose feliciano","24072","RVAL210953","Alive Alive-O!","RVAR001047","1969","1969-12-20","release_year:1969","13","yes","canonical_album_tracks|canonical_album_tracks","no","0","24075","24072","24072"
"RVTR901582","RVAR006962","We'Re Getting Careless With Our Love","johnnie taylor","39175","RVAL452627","Johnnie Taylor's Greatest Hits","RVAR006962","1970","1970-12-19","release_year:1970","20","yes","canonical_album_tracks|canonical_album_tracks","no","0","39180","39175","39175"
"RVTR901929","RVAR002713","No Shoes No Shirt No Problems","kenny chesney","27694","RVAL505621","No Shoes, No Shirt, No Problems","RVAR002713","2002","2002-05-11","release_year:2002","9","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","27694","27694","27694"
"RVTR902215","RVAR008265","Rag Doll","The 4 Seasons","41924","RVAL281782","Rag Doll","RVAR008265","1964","1964-08-08","release_year:1964","6","yes","canonical_track_album_links|canonical_album_tracks","no","1","41924","41924","41924"
"RVTR902564","RVAR008860","Windy","The Association","43128","RVAL285686","Insight Out","RVAR008860","1967","1967-07-22","release_year:1967","5","yes","canonical_album_tracks|canonical_track_album_links","no","0","43128","43128","43128"
"RVTR902582","RVAR002761","All In Love Is Fair","barbra streisand","27850","RVAL869215","The Way We Were","RVAR002761","1974","1974-02-16","release_year:1974","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","27850","27850","27850"
"RVTR902693","RVAR003700","Loser","3 doors down","30142","RVAL990700","The Better Life","RVAR003700","2000","2000-02-26","release_year:2000","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","30142","30142","30142"
"RVTR902944","RVAR005355","V 3005","childish gambino","34106","RVAL239121","Because The Internet","RVAR005355","2013","2013-12-28","release_year:2013","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","34106","34106","34106"
"RVTR903146","RVAR000156","I'M From The Country","tracy byrd","22124","RVAL606777","I'm From The Country","RVAR000156","1998","1998-05-30","release_year:1998","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","22124","22124","22124"
"RVTR903342","RVAR008038","Roll Over Beethoven","The Beatles","41446","RVAL310600","The Beatles' Second Album","RVAR008038","1964","1964-04-25","release_year:1964","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41446","41446","41446"
"RVTR903645","RVAR006847","Love Makes Things Happen","pebbles","38906","RVAL818179","Pebbles","RVAR006847","1988","1988-02-13","release_year:1988","13","yes","canonical_album_tracks|canonical_track_album_links","no","1","38905","38906","38906"
"RVTR903820","RVAR005652","I Believe In You","don williams","34725","RVAL363502","I Believe In You","RVAR005652","1980","1980-10-04","release_year:1980","5","yes","canonical_album_tracks|canonical_track_album_links","no","1","34725","34725","34725"
"RVTR903868","RVAR005729","Pop A Top","alan jackson","34906","RVAL450022","Under The Influence","RVAR005729","1999","1999-11-13","release_year:1999","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34881","34906","34906"
"RVTR904355","RVAR003838","It'S Going To Take Some Time","carpenters","30453","RVAL704369","A Song For You","RVAR003838","1972","1972-07-08","release_year:1972","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","30453","30453","30453"
"RVTR904450","RVAR001035","Conviction Of The Heart","kenny loggins","24048","RVAL571766","Leap Of Faith","RVAR001035","1991","1991-09-28","release_year:1991","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","24048","24048","24048"
"RVTR904600","RVAR005102","Galveston","glen campbell","33438","RVAL718427","Galveston","RVAR005102","1969","1969-04-12","release_year:1969","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","33433","33438","33438"
"RVTR904686","RVAR008825","Star Baby","The Guess Who","43017","RVAL953517","Greatest Of The Guess Who","RVAR008825","1971","1971-04-17","release_year:1971","2","yes","canonical_track_album_links|canonical_album_tracks","no","1","43017","43017","43017"
"RVTR904723","RVAR002743","Kiss An Angel Good Mornin'","charley pride","27742","RVAL373626","Charley Pride: In Person","RVAR002743","1969","1969-02-15","release_year:1969","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","27741","27742","27742"
"RVTR905561","RVAR004874","Dolly Dagger","jimi hendrix","32816","RVAL449551","Rainbow Bridge (Soundtrack)","RVAR004874","1971","1971-10-09","release_year:1971","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","32804","32816","32816"
"RVTR905787","RVAR008936","It'S Growing","The Temptations","43332","RVAL006017","The Temptations Greatest Hits","RVAR008936","1966","1966-12-17","release_year:1966","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","43332","43332","43332"
"RVTR906006","RVAR001978","You'Re In My Heart The Final Acclaim","rod stewart","26213","RVAL972671","Foot Loose + Fancy Free","RVAR001978","1977","1977-11-26","release_year:1977","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","26213","26213","26213"
"RVTR906129","RVAR003653","Superfly","curtis mayfield","30040","RVAL450300","Superfly","RVAR003653","1972","1972-08-26","release_year:1972","1","yes","canonical_track_album_links|canonical_album_tracks","no","1","30030","30040","30040"
"RVTR906158","RVAR004501","Wasted Days And Wasted Nights","freddy fender","31840","RVAL972740","Before The Next Teardrop Falls","RVAR004501","1975","1975-04-19","release_year:1975","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","31840","31840","31840"
"RVTR906211","RVAR007096","A Little Too Late","toby keith","39414","RVAL632677","Toby Keith","RVAR007096","1993","1993-05-15","release_year:1993","25","yes","canonical_album_tracks|canonical_album_tracks","no","0","39414","39414","39414"
"RVTR906234","RVAR008735","Surfer Girl","The Beach Boys","42889","RVAL999334","Surfer Girl","RVAR008735","1963","1963-10-12","release_year:1963","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","42859","42889","42889"
"RVTR906397","RVAR004489","Dear Heart","andy williams","31795","RVAL485805","The Impossible Dream","RVAR004489","1972","1972-01-08","release_year:1972","11","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31766","31795","31770"
"RVTR907600","RVAR000688","Deep Inside Of You","third eye blind","23186","RVAL517138","Blue","RVAR000688","1999","1999-12-11","release_year:1999","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","23186","23186","23186"
"RVTR907761","RVAR000855","Honey","bobby goldsboro","23508","RVAL298911","Honey","RVAR000855","1968","1968-04-20","release_year:1968","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","23508","23508","23508"
"RVTR908048","RVAR008619","Give Your Baby A Standing Ovation","The Dells","42655","RVAL874013","Give Your Baby A Standing Ovation","RVAR008619","1973","1973-06-23","release_year:1973","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","42655","42655","42655"
"RVTR908465","RVAR004920","Stormy","santana","32944","RVAL589378","Inner Secrets","RVAR004920","1978","1978-11-04","release_year:1978","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","32944","32944","32944"
"RVTR908509","RVAR005754","Heat Of The Moment","asia","34958","RVAL950975","Asia","RVAR005754","1982","1982-04-03","release_year:1982","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34958","34958","34958"
"RVTR908757","RVAR004476","For A Dancer","prelude","31756","RVAL767499","After The Gold Rush","RVAR004476","1974","1974-12-07","release_year:1974","30","yes","canonical_track_album_links|canonical_album_tracks","no","0","31757","31756","31756"
"RVTR909133","RVAR002662","Candy","mandy moore","27577","RVAL294687","So Real","RVAR002662","1999","1999-12-25","release_year:1999","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","27577","27577","27577"
"RVTR909401","RVAR002938","Emotion","helen reddy","28247","RVAL963336","Free And Easy","RVAR002938","1974","1974-11-02","release_year:1974","3","yes","canonical_track_album_links|canonical_album_tracks","no","1","28247","28247","28247"
"RVTR909484","RVAR006379","Fopp","ohio players","37786","RVAL915417","Fire","RVAR006379","1974","1974-11-23","release_year:1974","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","37786","37786","37786"
"RVTR909860","RVAR007244","Symphony Of Destruction","megadeth","39695","RVAL223245","Countdown To Extinction","RVAR007244","1992","1992-08-01","release_year:1992","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","39695","39695","39695"
"RVTR910310","RVAR001380","Feeling Alright","joe cocker","24850","RVAL600451","With A Little Help From My Friends","RVAR001380","1969","1969-05-31","release_year:1969","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","24849","24850","24850"
"RVTR910326","RVAR008186","Boy From New York City","The Manhattan Transfer","41761","RVAL763385","Mecca For Moderns","RVAR008186","1981","1981-06-13","release_year:1981","6","yes","canonical_track_album_links|canonical_album_tracks","no","1","41761","41761","41761"
"RVTR910567","RVAR004609","Digging In The Dirt","peter gabriel","32077","RVAL322760","Us","RVAR004609","1992","1992-10-17","release_year:1992","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","32062","32077","32077"
"RVTR910671","RVAR002767","Ring Of Fire","johnny cash","27913","RVAL087462","Ring Of Fire (The Best Of Johnny Cash)","RVAR002767","1963","1963-01-05","release_year:1963","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","27881","27913","27913"
"RVTR910793","RVAR005078","I Knew You Were Waiting For Me","aretha franklin","33367","RVAL737109","Greatest Hits (1980-1994)","RVAR005078","1994","1994-03-12","release_year:1994","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","33371","33367","33367"
"RVTR910861","RVAR002454","Raised On Robbery","joni mitchell","27204","RVAL460648","Joni Mitchell","RVAR002454","1968","1968-05-18","release_year:1968","9","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","27196","27204","27204"
"RVTR910888","RVAR003870","Slip Slidin' Away","paul simon","30511","RVAL980491","The Paul Simon Collection: On My Way, Don't Know Where I'm Goin'","RVAR003870","2002","2002-11-23","release_year:2002","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","30497","30511","30497"
"RVTR911488","RVAR006461","One Night At A Time","george strait","37936","RVAL064761","Carrying Your Love With Me","RVAR006461","1997","1997-05-10","release_year:1997","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","37936","37936","37936"
"RVTR911558","RVAR003283","I'Ll Turn To Stone","four tops","29014","RVAL821860","Four Tops Reach Out","RVAR003283","1967","1967-08-12","release_year:1967","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","29014","29014","29014"
"RVTR911761","RVAR008606","Bring Your Love To Me","The Righteous Brothers","42625","RVAL695790","Some Blue-Eyed Soul","RVAR008606","1965","1965-01-16","release_year:1965","9","yes","canonical_album_tracks|canonical_track_album_links","no","1","42625","42625","42625"
"RVTR911818","RVAR007209","Coming Home Soldier","bobby vinton","39632","RVAL960703","Bobby Vinton's All-Time Greatest Hits","RVAR007209","1972","1972-11-25","release_year:1972","10","yes","canonical_album_tracks|canonical_track_album_links","no","1","39627","39632","39632"
"RVTR912057","RVAR007012","All The Young Dudes","mott the hoople","39282","RVAL087922","All The Young Dudes","RVAR007012","1972","1972-11-11","release_year:1972","3","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","2","39282","39282","39282"
