rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR211456","","Two Bit Manchild","neil diamond","","","","","","","","","","","","","","",""
"RVTR184968","","Yesterday'S Songs","neil diamond","","","","","","","","","","","","","","",""
"RVTR671521","","Bobby","neil scott","","","","","","","","","","","","","","",""
"RVTR098848","","Alice In Wonderland","neil sedaka","","","","","","","","","","","","","","",""
"RVTR805709","","Bad Girl","neil sedaka","","","","","","","","","","","","","","",""
"RVTR359564","","Let'S Go Steady Again","neil sedaka","","","","","","","","","","","","","","",""
"RVTR929277","","Should'Ve Never Let You Go","neil sedaka","","","","","","","","","","","","","","",""
"RVTR272837","","Sunny","neil sedaka","","","","","","","","","","","","","","",""
"RVTR485494","","That'S When The Music Takes Me","neil sedaka","","","","","","","","","","","","","","",""
"RVTR583227","","The Answer To My Prayer","neil sedaka","","","","","","","","","","","","","","",""
"RVTR758875","","Hot S T Country Grammar","nelly","","","","","","","","","","","","","","",""
"RVTR378928","","Lil Bit","nelly","","","","","","","","","","","","","","",""
"RVTR331530","","Stepped On My J'Z","nelly","","","","","","","","","","","","","","",""
"RVTR219893","","The Champ","nelly","","","","","","","","","","","","","","",""
"RVTR225293","","The Fix","nelly","","","","","","","","","","","","","","",""
"RVTR419183","","Wadsyaname","nelly","","","","","","","","","","","","","","",""
"RVTR294708","","Warrior","nelly","","","","","","","","","","","","","","",""
"RVTR476245","","Work It Reinvention","nelly","","","","","","","","","","","","","","",""
"RVTR532837","","All Good Things Come To An End","nelly furtado","","","","","","","","","","","","","","",""
"RVTR966590","","I'M Like A Bird","nelly furtado","","","","","","","","","","","","","","",""
"RVTR801492","","Can'T Live Without Your Love And Affection","nelson","","","","","","","","","","","","","","",""
"RVTR064295","","Only Time Will Tell","nelson","","","","","","","","","","","","","","",""
"RVTR684832","","Earth Angel From The Karate Kid Part Ii","new edition","","","","","","","","","","","","","","",""
"RVTR094366","","I'M Still In Love With You","new edition","","","","","","","","","","","","","","",""
"RVTR514446","","Boyfriend","new hollow","","","","","","","","","","","","","","",""
"RVTR057331","","Sick","new hollow","","","","","","","","","","","","","","",""
"RVTR802411","","Didn'T I Blow Your Mind","new kids on the block","","","","","","","","","","","","","","",""
"RVTR687585","","Blue Monday 1988","new order","","","","","","","","","","","","","","",""
"RVTR153879","","True Faith","new order","","","","","","","","","","","","","","",""
"RVTR962421","","World The Price Of Love","new order","","","","","","","","","","","","","","",""
"RVTR525272","","I Don'T Need No Doctor","new riders of the purple sage","","","","","","","","","","","","","","",""
"RVTR212309","","I'M Doin' Fine Now","new york city","","","","","","","","","","","","","","",""
"RVTR093487","","Black Dog","newcity rockers","","","","","","","","","","","","","","",""
"RVTR176512","","Rev It Up","newcity rockers","","","","","","","","","","","","","","",""
"RVTR774400","","Cool With You","newjeans","","","","","","","","","","","","","","",""
"RVTR704440","","Ditto","newjeans","","","","","","","","","","","","","","",""
"RVTR049472","","Eta","newjeans","","","","","","","","","","","","","","",""
"RVTR554494","","Omg","newjeans","","","","","","","","","","","","","","",""
"RVTR710108","","Super Shy","newjeans","","","","","","","","","","","","","","",""
"RVTR792276","","Wifey","next","","","","","","","","","","","","","","",""
"RVTR946512","","Careful","nf","","","","","","","","","","","","","","",""
"RVTR134003","","Clouds","nf","","","","","","","","","","","","","","",""
"RVTR253463","","Fear","nf","","","","","","","","","","","","","","",""
"RVTR416514","","Give Me A Reason","nf","","","","","","","","","","","","","","",""
"RVTR031776","","Happy","nf","","","","","","","","","","","","","","",""
"RVTR033304","","Home","nf","","","","","","","","","","","","","","",""
"RVTR608434","","Hope","nf","","","","","","","","","","","","","","",""
"RVTR288522","","Leave Me Alone","nf","","","","","","","","","","","","","","",""
"RVTR607598","","Lost","nf","","","","","","","","","","","","","","",""
"RVTR662783","","No Name","nf","","","","","","","","","","","","","","",""
"RVTR107940","","The Search","nf","","","","","","","","","","","","","","",""
"RVTR345373","","Time","nf","","","","","","","","","","","","","","",""
"RVTR440552","","When I Grow Up","nf","","","","","","","","","","","","","","",""
"RVTR062379","","Sorry","nf with james arthur","","","","","","","","","","","","","","",""
"RVTR075832","","Faces Of Love","nia peeples","","","","","","","","","","","","","","",""
"RVTR529058","","Kissing The Wind","nia peeples","","","","","","","","","","","","","","",""
"RVTR967877","","Street Of Dreams","nia peeples","","","","","","","","","","","","","","",""
"RVTR961597","","Heaven","niall horan","","","","","","","","","","","","","","",""
"RVTR474822","","Suddenly","nickey dematteo","","","","","","","","","","","","","","",""
"RVTR724961","","Are You Gone Already","nicki minaj","","","","","","","","","","","","","","",""
"RVTR499573","","Bahm Bahm","nicki minaj","","","","","","","","","","","","","","",""
"RVTR422511","","Barbie Dangerous","nicki minaj","","","","","","","","","","","","","","",""
"RVTR310734","","Barbie Tingz","nicki minaj","","","","","","","","","","","","","","",""
"RVTR560975","","Barbie World","nicki minaj","","","","","","","","","","","","","","",""
"RVTR428514","","Beep Beep","nicki minaj","","","","","","","","","","","","","","",""
"RVTR847953","","Big Difference","nicki minaj","","","","","","","","","","","","","","",""
"RVTR653121","","Big Foot","nicki minaj","","","","","","","","","","","","","","",""
"RVTR489141","","Changed It","nicki minaj","","","","","","","","","","","","","","",""
"RVTR492447","","Cowgirl","nicki minaj","","","","","","","","","","","","","","",""
"RVTR814897","","Crocodile Teeth","nicki minaj","","","","","","","","","","","","","","",""
"RVTR693365","","Did It On'Em","nicki minaj","","","","","","","","","","","","","","",""
"RVTR971752","","Everybody","nicki minaj","","","","","","","","","","","","","","",""
"RVTR518431","","Fallin 4 U","nicki minaj","","","","","","","","","","","","","","",""
"RVTR969678","","Push The Feeling On","nightcrawlers","","","","","","","","","","","","","","",""
"RVTR437462","","Notice Me","nikki","","","","","","","","","","","","","","",""
"RVTR867656","","Good Time","niko moon","","","","","","","","","","","","","","",""
"RVTR145231","","Let'S Go Out Tonight","nile rodgers","","","","","","","","","","","","","","",""
"RVTR474926","","As Time Goes By","nilsson","","","","","","","","","","","","","","",""
"RVTR762432","","Everybody'S Talkin'","nilsson","","","","","","","","","","","","","","",""
"RVTR490144","","Ain'T Got No I Got Life","nina simone","","","","","","","","","","","","","","",""
"RVTR557963","","I Loves You Porgy","nina simone","","","","","","","","","","","","","","",""
"RVTR968682","","Nobody Knows You When You'Re Down And Out","nina simone","","","","","","","","","","","","","","",""
"RVTR271125","","The Perfect Drug From Lost Highway","nine inch nails","","","","","","","","","","","","","","",""
"RVTR072277","","Juke Box Saturday Night","nino","","","","","","","","","","","","","","",""
"RVTR579120","","All Strung Out","nino tempo","","","","","","","","","","","","","","",""
"RVTR727157","","Deep Purple","nino tempo","","","","","","","","","","","","","","",""
"RVTR735507","","I Can'T Go On Livin' Baby Without You","nino tempo","","","","","","","","","","","","","","",""
"RVTR080712","","I'M Confessin' That I Love You","nino tempo","","","","","","","","","","","","","","",""
"RVTR178896","","Stardust","nino tempo","","","","","","","","","","","","","","",""
"RVTR887913","","Tea For Two","nino tempo","","","","","","","","","","","","","","",""
"RVTR670976","","Whispering","nino tempo","","","","","","","","","","","","","","",""
"RVTR604187","","Sister James","nino tempo and 5th ave. sax","","","","","","","","","","","","","","",""
"RVTR943481","","La Jeepeta","nio garcia x anuel aa x myke towers x brray x juanka","","","","","","","","","","","","","","",""
"RVTR644492","","Am","nio garcia x j balvin x bad bunny","","","","","","","","","","","","","","",""
"RVTR017533","","Double Up","nipsey hussle","","","","","","","","","","","","","","",""
"RVTR692857","","Last Time That I Checc'D","nipsey hussle","","","","","","","","","","","","","","",""
"RVTR484654","","Racks In The Middle","nipsey hussle","","","","","","","","","","","","","","",""
"RVTR801924","","What It Feels Like","nipsey hussle","","","","","","","","","","","","","","",""
"RVTR858020","","Shotta Flow 5","nle choppa","","","","","","","","","","","","","","",""
"RVTR667817","","Shotta Flow 6","nle choppa","","","","","","","","","","","","","","",""
"RVTR271418","","Slut Me Out","nle choppa","","","","","","","","","","","","","","",""
"RVTR188643","","Walk Em Down","nle choppa","","","","","","","","","","","","","","",""
"RVTR076505","","It'S My Life","no doubt","","","","","","","","","","","","","","",""
"RVTR902109","","Kiss You All Over","no mercy","","","","","","","","","","","","","","",""
"RVTR014292","","Please Don'T Go","no mercy","","","","","","","","","","","","","","",""
"RVTR706056","","When I Die","no mercy","","","","","","","","","","","","","","",""
"RVTR641950","","Where Do You Go","no mercy","","","","","","","","","","","","","","",""
"RVTR455023","","July","noah cyrus","","","","","","","","","","","","","","",""
"RVTR370469","","Make Me Cry","noah cyrus","","","","","","","","","","","","","","",""
"RVTR218519","","Forever","noah kahan","","","","","","","","","","","","","","",""
"RVTR812630","","You'Re Gonna Go Far","noah kahan","","","","","","","","","","","","","","",""
"RVTR854952","","Summertime Summertime","nocera","","","","","","","","","","","","","","",""
"RVTR385395","","A Young Girl","noel harrison","","","","","","","","","","","","","","",""
"RVTR165682","","Froggy Style","nuttin' nyce","","","","","","","","","","","","","","",""
"RVTR616166","","In My Nature","nuttin' nyce","","","","","","","","","","","","","","",""
"RVTR345411","","Who'S Got Your Love","nyasia","","","","","","","","","","","","","","",""
"RVTR356128","","Shattered Turn The Car Around","o.a.r","","","","","","","","","","","","","","",""
"RVTR576798","","Far From Yours","o.c","","","","","","","","","","","","","","",""
"RVTR994800","","Baby I Need Your Loving","o.c. smith","","","","","","","","","","","","","","",""
"RVTR768471","","La La Peace Song","o.c. smith","","","","","","","","","","","","","","",""
"RVTR810633","","Primrose Lane","o.c. smith","","","","","","","","","","","","","","",""
"RVTR915007","","Coco","o.t. genasis","","","","","","","","","","","","","","",""
"RVTR387874","","Cut It","o.t. genasis","","","","","","","","","","","","","","",""
"RVTR101029","","Ace Of Spade","o.v. wright","","","","","","","","","","","","","","",""
"RVTR049920","","Eight Men Four Women","o.v. wright","","","","","","","","","","","","","","",""
"RVTR593118","","You'Re Gonna Make Me Cry","o.v. wright","","","","","","","","","","","","","","",""
"RVTR084275","","Set The Night On Fire","oak","","","","","","","","","","","","","","",""
"RVTR703741","","This Is Love","oak","","","","","","","","","","","","","","",""
"RVTR449667","","Turn It Up","oaktown's 3.5.7","","","","","","","","","","","","","","",""
"RVTR605694","","U Guessed It","og maco","","","","","","","","","","","","","","",""
"RVTR479049","","Beg Borrow And Steal","ohio express","","","","","","","","","","","","","","",""
"RVTR305420","","Down At Lulu'S","ohio express","","","","","","","","","","","","","","",""
"RVTR704174","","Pinch Me Baby Convince Me","ohio express","","","","","","","","","","","","","","",""
"RVTR627955","","Weekend Lover","odyssey","","","","","","","","","","","","","","",""
"RVTR961806","","Stay In Time","off broadway usa","","","","","","","","","","","","","","",""
"RVTR895757","","54321","offset","","","","","","","","","","","","","","",""
"RVTR493689","","Bodies","offset","","","","","","","","","","","","","","",""
"RVTR599016","","Clout","offset","","","","","","","","","","","","","","",""
"RVTR723490","","Danger Spider","offset","","","","","","","","","","","","","","",""
"RVTR618683","","Different Species","offset","","","","","","","","","","","","","","",""
"RVTR267673","","How Did I Get Here","offset","","","","","","","","","","","","","","",""
"RVTR898484","","Jealousy","offset","","","","","","","","","","","","","","",""
"RVTR852225","","Legacy","offset","","","","","","","","","","","","","","",""
"RVTR205729","","Lick","offset","","","","","","","","","","","","","","",""
"RVTR828637","","Red Room","offset","","","","","","","","","","","","","","",""
"RVTR756016","","Say My Grace","offset","","","","","","","","","","","","","","",""
"RVTR522944","","Worth It","offset","","","","","","","","","","","","","","",""
"RVTR754329","","I Was On A Boat That Day","old dominion","","","","","","","","","","","","","","",""
"RVTR315165","","Memory Lane","old dominion","","","","","","","","","","","","","","",""
"RVTR468460","","You'Re Not Alone","olive","","","","","","","","","","","","","","",""
"RVTR275740","","Angelica","oliver","","","","","","","","","","","","","","",""
"RVTR272024","","Good Morning Starshine","oliver","","","","","","","","","","","","","","",""
"RVTR099621","","Jean","oliver","","","","","","","","","","","","","","",""
"RVTR647318","","Sunday Mornin'","oliver","","","","","","","","","","","","","","",""
"RVTR454590","","Aint Gotta Dollar","oliver anthony music","","","","","","","","","","","","","","",""
"RVTR451990","","Rich Men North Of Richmond","oliver anthony music","","","","","","","","","","","","","","",""
"RVTR235443","","Life Goes On","oliver tree","","","","","","","","","","","","","","",""
"RVTR172331","","Miss You","oliver tree","","","","","","","","","","","","","","",""
"RVTR316589","","Bizounce","olivia","","","","","","","","","","","","","","",""
"RVTR728630","","A Couple Minutes","olivia dean","","","","","","","","","","","","","","",""
"RVTR486465","","Let Alone The One You Love","olivia dean","","","","","","","","","","","","","","",""
"RVTR767669","","Man I Need","olivia dean","","","","","","","","","","","","","","",""
"RVTR993780","","Nice To Each Other","olivia dean","","","","","","","","","","","","","","",""
"RVTR239987","","So Easy To Fall In Love","olivia dean","","","","","","","","","","","","","","",""
"RVTR762977","","Dancin' 'Round And 'Round","olivia newton-john","","","","","","","","","","","","","","",""
"RVTR589567","","Don'T Stop Believin'","olivia newton-john","","","","","","","","","","","","","","",""
"RVTR056925","","I Honestly Love You David Foster Vers","olivia newton-john","","","","","","","","","","","","","","",""
"RVTR880566","","Lovey Dovey","otis","","","","","","","","","","","","","","",""
"RVTR974582","","Tramp","otis","","","","","","","","","","","","","","",""
"RVTR020547","","She'S About A Mover","otis clay","","","","","","","","","","","","","","",""
"RVTR374445","","I Love You","otis leavill","","","","","","","","","","","","","","",""
"RVTR857379","","Love Uprising","otis leaville","","","","","","","","","","","","","","",""
"RVTR538189","","A Lover'S Question","otis redding","","","","","","","","","","","","","","",""
"RVTR485394","","Glory Of Love","otis redding","","","","","","","","","","","","","","",""
"RVTR624592","","Sittin' On The Dock Of The Bay","otis redding","","","","","","","","","","","","","","",""
"RVTR717266","","The Happy Song Dum Dum","otis redding","","","","","","","","","","","","","","",""
"RVTR292405","","Little Turtle Dove","otis williams and his charms","","","","","","","","","","","","","","",""
"RVTR726549","","Panic","otis williams and his charms","","","","","","","","","","","","","","",""
"RVTR723102","","Tonight Is The Night","outasight","","","","","","","","","","","","","","",""
"RVTR949967","","La Modelo","ozuna x cardi b","","","","","","","","","","","","","","",""
"RVTR748381","","Baila Baila Baila","ozuna x daddy yankee x j balvin x farruko x anuel aa","","","","","","","","","","","","","","",""
"RVTR889331","","Caramelo","ozuna x karol g x myke towers","","","","","","","","","","","","","","",""
"RVTR727014","","Vaina Loca","ozuna x manuel turizo","","","","","","","","","","","","","","",""
"RVTR977707","","I Don'T Wanna Stop","ozzy osbourne","","","","","","","","","","","","","","",""
"RVTR673828","","A Million Dreams","p!nk","","","","","","","","","","","","","","",""
"RVTR394185","","All I Know So Far","p!nk","","","","","","","","","","","","","","",""
"RVTR739920","","Don'T Let Me Get Me","p!nk","","","","","","","","","","","","","","",""
"RVTR734739","","F Kin' Perfect","p!nk","","","","","","","","","","","","","","",""
"RVTR638782","","Feel Good Time","p!nk","","","","","","","","","","","","","","",""
"RVTR063043","","Glitter In The Air","p!nk","","","","","","","","","","","","","","",""
"RVTR133674","","Just Like Fire","p!nk","","","","","","","","","","","","","","",""
"RVTR493006","","Love Me Anyway","p!nk","","","","","","","","","","","","","","",""
"RVTR375615","","Never Gonna Not Dance Again","p!nk","","","","","","","","","","","","","","",""
"RVTR716983","","Please Don'T Leave Me","p!nk","","","","","","","","","","","","","","",""
"RVTR128048","","Trustfall","p!nk","","","","","","","","","","","","","","",""
"RVTR991407","","I Do Believe In You","pages","","","","","","","","","","","","","","",""
"RVTR370338","","West Coast Woman","painter","","","","","","","","","","","","","","",""
"RVTR249270","","Hide And Seek","pajama party","","","","","","","","","","","","","","",""
"RVTR540246","","Over And Over","pajama party","","","","","","","","","","","","","","",""
"RVTR913670","","Yo No Se","pajama party","","","","","","","","","","","","","","",""
"RVTR840465","","Bohemian Rhapsody","panic! at the disco","","","","","","","","","","","","","","",""
"RVTR116278","","Emperor'S New Clothes","panic! at the disco","","","","","","","","","","","","","","",""
"RVTR114366","","Into The Unknown","panic! at the disco","","","","","","","","","","","","","","",""
"RVTR402225","","Beware Of The Boys Mundian To Bach Ke","panjabi mc","","","","","","","","","","","","","","",""
"RVTR335877","","Take My Name","parmalee","","","","","","","","","","","","","","",""
"RVTR310233","","Just The Way","parmalee x blanco brown","","","","","","","","","","","","","","",""
"RVTR052508","","Turtle Power","partners in kryme","","","","","","","","","","","","","","",""
"RVTR114572","","Believe It","partynextdoor","","","","","","","","","","","","","","",""
"RVTR502233","","Celibacy","partynextdoor","","","","","","","","","","","","","","",""
"RVTR499310","","Cn Tower","partynextdoor","","","","","","","","","","","","","","",""
"RVTR148143","","Come And See Me","partynextdoor","","","","","","","","","","","","","","",""
"RVTR625743","","Deeper","partynextdoor","","","","","","","","","","","","","","",""
"RVTR351050","","Glorious","partynextdoor","","","","","","","","","","","","","","",""
"RVTR642614","","Greedy","partynextdoor","","","","","","","","","","","","","","",""
"RVTR080410","","Lasers","partynextdoor","","","","","","","","","","","","","","",""
"RVTR229302","","Loyal","partynextdoor","","","","","","","","","","","","","","",""
"RVTR901722","","Moth Balls","partynextdoor","","","","","","","","","","","","","","",""
"RVTR730682","","Omw","partynextdoor","","","","","","","","","","","","","","",""
"RVTR866864","","Something About You","partynextdoor","","","","","","","","","","","","","","",""
"RVTR106561","","Spider Man Superman","partynextdoor","","","","","","","","","","","","","","",""
"RVTR265453","","When He'S Gone","partynextdoor","","","","","","","","","","","","","","",""
"RVTR468761","","Die Trying","partynextdoor, drake","","","","","","","","","","","","","","",""
"RVTR206403","","Meet Your Padre","partynextdoor, drake","","","","","","","","","","","","","","",""
"RVTR048330","","Somebody Loves Me","partynextdoor, drake","","","","","","","","","","","","","","",""
"RVTR994129","","Use It Up And Wear It Out","pat","","","","","","","","","","","","","","",""
"RVTR410590","","Jupiter C","pat and the satellites","","","","","","","","","","","","","","",""
"RVTR601089","","Invincible Theme From The Legend Of Billie Jean","pat benatar","","","","","","","","","","","","","","",""
"RVTR255166","","Le Bel Age The Best Years","pat benatar","","","","","","","","","","","","","","",""
"RVTR821773","","The Exodus Song This Land Is Mine","pat boone","","","","","","","","","","","","","","",""
"RVTR629864","","The Wang Dang Taffy Apple Tango Mambo Cha Cha Cha","pat boone","","","","","","","","","","","","","","",""
"RVTR476279","","Twixt Twelve And Twenty","pat boone","","","","","","","","","","","","","","",""
"RVTR316739","","Walking The Floor Over You","pat boone","","","","","","","","","","","","","","",""
"RVTR691141","","Welcome New Lovers","pat boone","","","","","","","","","","","","","","",""
"RVTR298809","","Wish You Were Here Buddy","pat boone","","","","","","","","","","","","","","",""
"RVTR598547","","With The Wind And The Rain In Your Hair","pat boone","","","","","","","","","","","","","","",""
"RVTR543053","","Words","pat boone","","","","","","","","","","","","","","",""
"RVTR767881","","Party Music","pat lundi","","","","","","","","","","","","","","",""
"RVTR366865","","Desafinado Slightly Out Of Tune","pat thomas","","","","","","","","","","","","","","",""
"RVTR598185","","Is This Love","pat travers band","","","","","","","","","","","","","","",""
"RVTR451111","","Pick Me Up On Your Way Down","pat zill","","","","","","","","","","","","","","",""
"RVTR766793","","Scent Of Attraction","patra duet","","","","","","","","","","","","","","",""
"RVTR377633","","She'S Like The Wind","patrick swayze","","","","","","","","","","","","","","",""
"RVTR640446","","Leavin' On Your Mind","patsy cline","","","","","","","","","","","","","","",""
"RVTR898508","","She'S Got You","patsy cline","","","","","","","","","","","","","","",""
"RVTR816027","","I Wish I'D Never Been Born","patti page","","","","","","","","","","","","","","",""
"RVTR513608","","Mom And Dad'S Waltz","patti page","","","","","","","","","","","","","","",""
"RVTR645432","","Most People Get Married","patti page","","","","","","","","","","","","","","",""
"RVTR098641","","One Of Us Will Weep Tonight","patti page","","","","","","","","","","","","","","",""
"RVTR237504","","Pretty Boy Lonely","patti page","","","","","","","","","","","","","","",""
"RVTR548328","","The Boys' Night Out","patti page","","","","","","","","","","","","","","",""
"RVTR042951","","The Sound Of Music","patti page","","","","","","","","","","","","","","",""
"RVTR519817","","The Walls Have Ears","patti page","","","","","","","","","","","","","","",""
"RVTR505559","","Trust In Me","patti page","","","","","","","","","","","","","","",""
"RVTR156568","","Two Thousand Two Hundred Twenty Three Miles","patti page","","","","","","","","","","","","","","",""
"RVTR118074","","With My Eyes Wide Open I'M Dreaming","patti page","","","","","","","","","","","","","","",""
"RVTR735680","","You Can'T Be True Dear","patti page","","","","","","","","","","","","","","",""
"RVTR196852","","You'Ll Answer To Me","patti page","","","","","","","","","","","","","","",""
"RVTR781068","","Because The Night","patti smith group","","","","","","","","","","","","","","",""
"RVTR634453","","Frederick","patti smith group","","","","","","","","","","","","","","",""
"RVTR610711","","Mixed Up Shook Up Girl","patty","","","","","","","","","","","","","","",""
"RVTR151489","","Funny Little Butterflies","patty duke","","","","","","","","","","","","","","",""
"RVTR085831","","Whenever She Holds You","patty duke","","","","","","","","","","","","","","",""
"RVTR352497","","Love Makes The World Go 'Round","paul anka","","","","","","","","","","","","","","",""
"RVTR482918","","My Best Friend'S Wife","paul anka","","","","","","","","","","","","","","",""
"RVTR216049","","Sincerely","paul anka","","","","","","","","","","","","","","",""
"RVTR513948","","Something Happened","paul anka","","","","","","","","","","","","","","",""
"RVTR700469","","The Story Of My Love","paul anka","","","","","","","","","","","","","","",""
"RVTR427641","","The Teen Commandments","paul anka-geo. hamilton iv-johnny nash","","","","","","","","","","","","","","",""
"RVTR263050","","I Believe There'S Nothing Stronger Than Our Love","paul anka/odia coates","","","","","","","","","","","","","","",""
"RVTR272896","","Shortnin' Bread","paul chaplain and his emeralds","","","","","","","","","","","","","","",""
"RVTR144073","","A Little Bit Of Soap","paul davis","","","","","","","","","","","","","","",""
"RVTR297960","","Boogie Woogie Man","paul davis","","","","","","","","","","","","","","",""
"RVTR669950","","Darlin'","paul davis","","","","","","","","","","","","","","",""
"RVTR184312","","I Just Wanna Keep It Together","paul davis","","","","","","","","","","","","","","",""
"RVTR307831","","Keep Our Love Alive","paul davis","","","","","","","","","","","","","","",""
"RVTR503228","","Sgt Pepper'S Lonely Hearts Club Band","paul mccartney","","","","","","","","","","","","","","",""
"RVTR162046","","Spies Like Us","paul mccartney","","","","","","","","","","","","","","",""
"RVTR639883","","The World Tonight From Fathers' Day","paul mccartney","","","","","","","","","","","","","","",""
"RVTR551796","","Wonderful Christmastime","paul mccartney","","","","","","","","","","","","","","",""
"RVTR004110","","Say Say Say","paul mccartney and michael jackson","","","","","","","","","","","","","","",""
"RVTR423237","","Ebony And Ivory","paul mccartney and stevie wonder","","","","","","","","","","","","","","",""
"RVTR689968","","Coming Up Live At Glasgow","paul mccartney and wings","","","","","","","","","","","","","","",""
"RVTR359871","","Helen Wheels","paul mccartney and wings","","","","","","","","","","","","","","",""
"RVTR483255","","Junior'S Farm Sally G","paul mccartney and wings","","","","","","","","","","","","","","",""
"RVTR044704","","Heaven On The 7Th Floor","paul nicholas","","","","","","","","","","","","","","",""
"RVTR987647","","On The Strip","paul nicholas","","","","","","","","","","","","","","",""
"RVTR959087","","Brother In Law He'S A Moocher","paul peek","","","","","","","","","","","","","","",""
"RVTR788449","","Pin The Tail On The Donkey","paul peek","","","","","","","","","","","","","","",""
"RVTR570541","","Amy","paul petersen","","","","","","","","","","","","","","",""
"RVTR147940","","Keep Your Love Locked Deep In Your Heart","paul petersen","","","","","","","","","","","","","","",""
"RVTR491153","","Lollipops And Roses","paul petersen","","","","","","","","","","","","","","",""
"RVTR228865","","My Dad","paul petersen","","","","","","","","","","","","","","",""
"RVTR119813","","She Can'T Find Her Keys","paul petersen","","","","","","","","","","","","","","",""
"RVTR827780","","Gone At Last","paul simon/phoebe snow","","","","","","","","","","","","","","",""
"RVTR704312","","Hold Me Touch Me","paul stanley","","","","","","","","","","","","","","",""
"RVTR190999","","Dommage Dommage Too Bad Too Bad","paul vance","","","","","","","","","","","","","","",""
"RVTR216638","","Everytime You Go Away","paul young","","","","","","","","","","","","","","",""
"RVTR856069","","What Becomes Of The Brokenhearted","paul young","","","","","","","","","","","","","","",""
"RVTR810464","","Wherever I Lay My Hat That'S My Home","paul young","","","","","","","","","","","","","","",""
"RVTR710279","","Dance Like There'S No Tomorrow","paula abdul","","","","","","","","","","","","","","",""
"RVTR321581","","I'M Just Here For The Music","paula abdul","","","","","","","","","","","","","","",""
"RVTR067121","","It'S Just The Way That You Love Me","paula abdul","","","","","","","","","","","","","","",""
"RVTR387881","","I Don'T Want To Wait","paula cole","","","","","","","","","","","","","","",""
"RVTR743389","","Daughter Yellow Ledbetter","pearl jam","","","","","","","","","","","","","","",""
"RVTR566956","","I Got Id Long Road","pearl jam","","","","","","","","","","","","","","",""
"RVTR937022","","Jeremy Yellow Ledbetter","pearl jam","","","","","","","","","","","","","","",""
"RVTR864105","","Tremor Christ Spin The Black Circle","pearl jam","","","","","","","","","","","","","","",""
"RVTR073921","","Sausalito Is The Place To Go","ohio express","","","","","","","","","","","","","","",""
"RVTR631276","","Try It","ohio express","","","","","","","","","","","","","","",""
"RVTR447814","","Pain Part I","ohio players","","","","","","","","","","","","","","",""
"RVTR941546","","I Won'T Let You Down","ok go","","","","","","","","","","","","","","",""
"RVTR265587","","Let'S Dance","ola","","","","","","","","","","","","","","",""
"RVTR401522","","Let It Shine He Ain'T Heavy He'S My Brother","olivia newton-john","","","","","","","","","","","","","","",""
"RVTR695924","","Livin' In Desperate Times","olivia newton-john","","","","","","","","","","","","","","",""
"RVTR023505","","Suddenly","olivia newton-john and cliff richard","","","","","","","","","","","","","","",""
"RVTR370873","","Hate U Love U","olivia o'brien","","","","","","","","","","","","","","",""
"RVTR553849","","1 Step Forward 3 Steps Back","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR223528","","All I Want","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR393591","","All American Bitch","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR160185","","Bad Idea Right","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR134323","","Ballad Of A Homeschooled Girl","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR867892","","Brutal","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR073316","","Can'T Catch Me Now","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR133983","","Deja Vu","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR231901","","Drivers License","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR884871","","Enough For You","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR689646","","Favorite Crime","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR715869","","Get Him Back","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR579521","","Girl I'Ve Always Been","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR950483","","Happier","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR931209","","Hope Ur Ok","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR676556","","Jealousy Jealousy","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR769724","","Lacy","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR609924","","Logical","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR908906","","Love Is Embarrassing","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR995460","","Making The Bed","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR585452","","Obsessed","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR390603","","Pretty Isn'T Pretty","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR451451","","Scared Of My Guitar","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR159687","","So American","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR134164","","Stranger","olivia rodrigo","","","","","","","","","","","","","","",""
"RVTR298984","","Teenage Dream","olivia rodrigo","","","","","","","","","","","","","","",""
