VirtualDJ file path,Artist,Title,proposed RVTR,candidate count,disposition,exact evidence,safe-to-auto-assign
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Kiss - Rock And Roll All Night (Live).mp4,Kiss,Rock And Roll All Night (Live),RVTR912228,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR912228); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Snow Patrol - You're All That I Have.mp4,Snow Patrol,You're All That I Have,RVTR394092,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR394092); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Bellamy Brothers - Old Hippie (Live).mp4,Bellamy Brothers,Old Hippie (Live),RVTR137831,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR137831); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Morgan Wallen - Spin You Around (124).mp4,Morgan Wallen,Spin You Around (124),RVTR400172,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR400172); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Eric Burdon & The Animals - C.C. Rider.mp4,Eric Burdon & The Animals,C.C. Rider,RVTR444526,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR444526); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Basement Jaxx - Where's Your Head At.mp4,Basement Jaxx,Where's Your Head At,RVTR112407,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR112407); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Pink Floyd - Comfortably Numb (Live).mp4,Pink Floyd,Comfortably Numb (Live),RVTR508334,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR508334); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Carl Carlton - She's A Bad Mamma Jamma.mp4,Carl Carlton,She's A Bad Mamma Jamma,RVTR093374,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR093374); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Elton John - The Red Piano, Las Vegas.mp4",Elton John,"The Red Piano, Las Vegas",RVTR015850,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR015850); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Cinderella - Don't Know What You Got.mp4,Cinderella,Don't Know What You Got,RVTR804961,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR804961); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Gym Class Heroes - Cupid's Chokehold.mp4,Gym Class Heroes,Cupid's Chokehold,RVTR777518,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR777518); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Fatboy Slim - Rockefeller Skank, The.mp4",Fatboy Slim,"Rockefeller Skank, The",RVTR603400,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR603400); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Jon & Vangelis - I'll Find My Way Home.mp4,Jon & Vangelis,I'll Find My Way Home,RVTR907253,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR907253); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Soular - So, This Is The Way It Feels.mp4",Soular,"So, This Is The Way It Feels",RVTR540671,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR540671); deterministic filename/tag noise.,true
/Volumes/DJ  MAIN/DJ MEDIA/VIDEO/1960's/The Four Tops - I Can't Help Myself .mp4,The Four Tops,I Can't Help Myself,RVTR288743,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR288743); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Electric Light Orchestra - Rockaria!.mp4,Electric Light Orchestra,Rockaria!,RVTR244284,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR244284); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/2000's/All Time Low - Dear Maria, Count Me In.mp4",All Time Low,"Dear Maria, Count Me In",RVTR206779,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR206779); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Barry Manilow - Dancin' In The Aisles.mp4,Barry Manilow,Dancin' In The Aisles,RVTR344863,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR344863); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Rod Stewart - She Won't Dance With Me.mp4,Rod Stewart,She Won't Dance With Me,RVTR583184,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR583184); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Precious Wilson - Hold On, I m Coming.mp4",Precious Wilson,"Hold On, I m Coming",RVTR627348,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR627348); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Molly Hatchet - Dreams I'll Never See.mp4,Molly Hatchet,Dreams I'll Never See,RVTR581310,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR581310); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Tygers Of Pan Tang - Love Potion No.9.mp4,Tygers Of Pan Tang,Love Potion No.9,RVTR241240,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR241240); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Dolly Parton - Why'd You Come In Here.mp4,Dolly Parton,Why'd You Come In Here,RVTR137769,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR137769); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/The Style Council - Walls Come Tumbling Down!.mp4,The Style Council,Walls Come Tumbling Down!,RVTR702720,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR702720); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Travis Tritt - Where Corn Don't Grow.mp4,Travis Tritt,Where Corn Don't Grow,RVTR829741,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR829741); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Archies (Ron Dante) - Sugar, Sugar.mp4",The Archies (Ron Dante),"Sugar, Sugar",RVTR087077,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR087077); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Randy Travis - Forever And Ever, Amen.mp4",Randy Travis,"Forever And Ever, Amen",RVTR540781,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR540781); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Clay Walker - I'd Love to be Your Last.mp4,Clay Walker,I'd Love to be Your Last,RVTR013190,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR013190); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Bobby McFerrin - Don't Worry Be Happy.mp4,Bobby McFerrin,Don't Worry Be Happy,RVTR373085,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR373085); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Phish - Sneakin' Sally Thru The Alley.mp4,Phish,Sneakin' Sally Thru The Alley,RVTR984915,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR984915); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/The Saturdays - Just Can't Get Enough.mp4,The Saturdays,Just Can't Get Enough,RVTR359451,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR359451); deterministic filename/tag noise.,true
"/Volumes/DJ  MAIN/DJ MEDIA/VIDEO/2020's/51-Miss You, The Happiest Days of Our Lives, Another Brick in The Wall - Stones + Pink Floyd (cover).mp4",MilkNBones,"Miss You, The Happiest Days of Our Lives, Another Brick in The Wall",RVTR245781,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR245781); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Janet Jackson - Doesn't Really Matter.mp4,Janet Jackson,Doesn't Really Matter,RVTR653126,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR653126); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/The Undertones - It's Going to Happen!.mp4,The Undertones,It's Going to Happen!,RVTR785581,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR785581); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Grand Funk Railroad - I'm Your Captain.mp4,Grand Funk Railroad,I'm Your Captain,RVTR553961,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR553961); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Steve Winwood - Can't Find My Way Home.mp4,Steve Winwood,Can't Find My Way Home,RVTR981237,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR981237); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Johnny Cash - God's Gonna Cut You Down.mp4,Johnny Cash,God's Gonna Cut You Down,RVTR212554,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR212554); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/John Anderson and Colt Ford - Swingin'.mp4,John Anderson and Colt Ford,Swingin',RVTR301526,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR301526); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Angels & Airwaves - Everything's Magic.mp4,Angels & Airwaves,Everything's Magic,RVTR855443,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR855443); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/B.T. Express ‎ - Do It (Til You're Satisfied).mp4,B.T. Express ‎,Do It (Til You're Satisfied),RVTR299102,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR299102); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/James Brown - Papa's Got A Brand New Bag.mp4,James Brown,Papa's Got A Brand New Bag,RVTR184474,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR184474); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Nina Nesbitt - The Moments I'm Missing.mp4,Nina Nesbitt,The Moments I'm Missing,RVTR697499,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR697499); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Alan Jackson - You'll Always Be My Baby.mp4,Alan Jackson,You'll Always Be My Baby,RVTR064363,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR064363); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/The Jacksons - Even Though You're Gone.mp4,The Jacksons,Even Though You're Gone,RVTR386561,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR386561); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Stevie Nicks - Edge of Seventeen (Live).mp4,Stevie Nicks,Edge of Seventeen (Live),RVTR721592,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR721592); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Jimmy Page - Since I've Been Loving You.mp4,Jimmy Page,Since I've Been Loving You,RVTR377182,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR377182); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Slim Gaillard & His Trio - Dunkin' Bagel.mp4,Slim Gaillard & His Trio,Dunkin' Bagel,RVTR951959,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR951959); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/The Guess Who - Takin' Care Of Business.mp4,The Guess Who, Takin' Care Of Business,RVTR110908,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR110908); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Bob Marley & The Wailers - Exodus (Live).mp4,Bob Marley,Exodus (Live),RVTR362144,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR362144); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Pink Floyd - Wish You Were Here (Pulse).mp4,Pink Floyd,Wish You Were Here (Pulse),RVTR730742,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR730742); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Nena - 99 Luftballoons (German version).mp4,Nena,99 Luftballoons (German version),RVTR653685,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR653685); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Culture Club - Time (Clock Of The Heart).mp4,Culture Club,Time (Clock Of The Heart),RVTR906757,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR906757); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Alive and Kicking - Tighter and Tighter.mp4,Alive and Kicking,Tighter and Tighter.,RVTR781768,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR781768); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Chemical Brothers - Block Rockin' Beats.mp4,Chemical Brothers,Block Rockin' Beats,RVTR978570,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR978570); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Warren Zevon - Lawyers, Guns and Money.mp4",Warren Zevon,"Lawyers, Guns and Money",RVTR589122,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR589122); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/George Jackson - Aretha, Sing One For Me.MP4",George Jackson,"Aretha, Sing One For Me",RVTR203461,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR203461); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/J. Cole f._Trey Songz - Can't Get Enough.mp4,J. Cole f./Trey Songz,Can't Get Enough,RVTR441211,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR441211); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Alice In Chains - Down In A Hole (MTV 1996).mp4,Alice In Chains,Down In A Hole (MTV 1996),RVTR209687,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR209687); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Captain Hollywood Project - More & More.mp4,Captain Hollywood Project,More & More,RVTR067584,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR992691); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/The Temptations - Can't Get Next To You.mp4,The Temptations,Can't Get Next To You,RVTR974030,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR974030); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Mancini, Henri - Pink Panther Theme, The.mp4","Mancini, Henri","Pink Panther Theme, The",RVTR980313,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR980313); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Santana F.Alex Band - Why Don't You And I.mp4,Santana F.Alex Band,Why Don't You And I,RVTR518944,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR518944); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Run DMC vs Jason Nevins - It's Like That.mp4,Run DMC vs Jason Nevins,It's Like That,RVTR808116,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR808116); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/AC_DC - Shoot To Thrill (Live Iron Man 2).mp4,AC/DC,Shoot To Thrill [Live Iron Man 2],RVTR958326,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR958326); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Alan Jackson - Chasin' That Neon Rainbow.mp4,Alan Jackson,Chasin' That Neon Rainbow,RVTR638337,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR638337); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Vhs Or Beta - Can't Believe A Single Word.mp4,Vhs Or Beta,Can't Believe A Single Word,RVTR771475,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR771475); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Lauryn Hill - Ex-Factor (Live - With Rap).MP4,Lauryn Hill - Ex-Factor (Live,With Rap),RVTR336926,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR336926); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2020's/Thee Sacred Souls - Can I Call You Rose_.mp4,Thee Sacred Souls,Can I Call You Rose?,RVTR079633,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR079633); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Brothers Osborne - I'm Not For Everyone.mp4,Brothers Osborne,I'm Not For Everyone,RVTR988261,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR988261); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Big Sean feat. E-40 - I Don't Fuck With You.mp4,Big Sean Ft. E-40,I Don't Fuck With You,RVTR516558,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR516558); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Michael Jackson - I'll Be There (Acapella).mp4,Michael Jackson,I'll Be There (Acapella),RVTR579292,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR579292); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Dan Auerbach - Heartbroken, In Disrepair.mp4",Dan Auerbach,"Heartbroken, In Disrepair",RVTR410891,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR410891); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2020's/Paramore - Burning Down The House (Live).mp4,Paramore,Burning Down The House (Live),RVTR896402,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR896402); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Donavon Frankenreiter - It Don't Matter.mp4,Donavon Frankenreiter,It Don't Matter,RVTR175886,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR175886); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1950's/The Hullabaloos - I'm Gonna Love You Too.mp4,The Hullabaloos,I'm Gonna Love You Too,RVTR778315,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR778315); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Lionel Richie - Easy (2000) (Live Extended).mp4,Lionel Richie,Easy (Live Extended)(2000),RVTR092672,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR092672); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Village People - 5 O'clock In The Morning.mp4,Village People,5 O'clock In The Morning,RVTR098827,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR098827); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1950's/Cab Calloway - St. James Infirmary Blues.mp4,Cab Calloway,St. James Infirmary Blues,RVTR160225,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR160225); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Five Stairsteps - Ooh Child (Soul Train).mp4,Five Stairsteps,Ooh Child (Soul Train),RVTR852418,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR852418); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Puff Daddy - It's All About The Benjamins.mp4,Puff Daddy,It's All About The Benjamins,RVTR758682,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR758682); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/The Cure - Boys Don t Cry (MTV Unplugged).mp4,The Cure,Boys Don t Cry (MTV Unplugged),RVTR314375,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR314375); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Steve Miller Band - Rockin Me  (1997) (Live).mp4,Steve Miller Band,Rockin Me (Live) (1997),RVTR641128,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR641128); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Outlaws - Green Grass And High Tides(2007).mp4,Outlaws,Green Grass And High Tides(2007),RVTR245483,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR245483); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Kenny Wayne Shepherd - Last Goodbye, The.mp4",Kenny Wayne Shepherd,"Last Goodbye, The",RVTR469911,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR469911); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Human League - Fascination (Keep Feeling).mp4,Human League,(Keep Feeling) Fascination,RVTR820645,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR820645); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Mariah Carey - Bringin' On The Heartbreak.mp4,Mariah Carey,Bringin' On The Heartbreak,RVTR414000,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR414000); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Conway Twitty - I'd Love to Lay You Down.mp4,Conway Twitty,I'd Love to Lay You Down,RVTR140055,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR140055); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Cobra Starship f._Sabi - You Make Me Feel.mp4,Cobra Starship f./Sabi,You Make Me Feel...,RVTR497437,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR497437); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Chaka Demus & Pliers - I'll Be Missing You.mp4,Chaka Demus & Pliers,I'll Be Missing You,RVTR592603,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR592603); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Dean Martin - Ain't That A Kick In The Head.mp4,Dean Martin,Ain't That A Kick In The Head,RVTR869554,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR869554); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Waylon Jennings - I've Always Been Crazy.mp4,Waylon Jennings,I've Always Been Crazy,RVTR596382,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR596382); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1950's/Glenn Miller - I've Got a Gal in Kalamazoo.mp4,Glenn Miller,I've Got a Gal in Kalamazoo,RVTR154336,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR154336); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Jon and Vangelis - The Fiends Of Mr. Cairo.mp4,Jon and Vangelis,The Fiends Of Mr. Cairo,RVTR027428,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR027428); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Beatles - You're Gonna Lose That Girl.mp4,The Beatles,You're Gonna Lose That Girl,RVTR248827,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR248827); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Brenda Lee - Rockin' Around The Christmas.mp4,Brenda Lee,Rockin' Around The Christmas,RVTR844613,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR844613); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Korn - Another Brick in the Wall, Pt. 1, 2, 3.mp4",Korn,"Another Brick in the Wall, Pt. 1, 2, 3",RVTR961417,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR961417); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Steely Dan Rikki - Don't Lose That Number.mp4,Steely Dan Rikki,Don't Lose That Number,RVTR565900,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR565900); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Andrea True Connection - More, More, More.mp4",Andrea True Connection,"More, More, More",RVTR898892,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR898892); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Cypress Hill - I Ain't Goin' Out Like That.mp4,Cypress Hill,I Ain't Goin' Out Like That,RVTR866443,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR866443); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1950's/Glenn Miller - Chattanooga Choo Choo (1941).mp4,Glenn Miller,Chattanooga Choo Choo  (1941),RVTR759715,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR759715); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Rupert Holmes - Escape (The Piña Colada Song).mp4,Rupert Holmes,Escape (The Piña Colada Song),RVTR149524,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR149524); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Bob Marley & The Wailers - Exodus (Lyrics).mp4,Bob Marley,Exodus (Lyrics),RVTR362144,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR362144); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Roy Orbison - Pretty Woman   (1987) (Extended).mp4,Roy Orbison,Pretty Woman (Extended)  (1987),RVTR870712,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR870712); deterministic filename/tag noise.,true
