canonical_album_tracks_id,rvtr,old_canonical_track_key,proposed_canonical_track_key,album_id,album_title,rval,position,slot_title,confidence,reason,old_canonical_source,old_confidence_score,old_review_flag,old_updated_at
"372426","RVTR853322","","RVTR853322","23318","Enjoy The Ride","RVAL243031","1","Settlin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"565305","RVTR855092","","RVTR855092","43542","Hall of Fame","RVAL000098","4","Toxic","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:27.810754"
"565308","RVTR859277","","RVTR859277","43542","Hall of Fame","RVAL000098","7","Boom","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:27.810754"
"565350","RVTR860376","","RVTR860376","43544","Pray 4 Love","RVAL000103","9","The Greatest","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:37.670283"
"496617","RVTR863109","","RVTR863109","24387","Cole Swindell","RVAL897897","2","Chillin’ It","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"370525","RVTR868651","","RVTR868651","22849","Rub It In","RVAL386135","3","Ruby Baby","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"385945","RVTR870007","","RVTR870007","26737","Surprise Attack","RVAL335511","6","Walkin’ Shoes","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"564328","RVTR870340","","RVTR870340","43476","Planet Her","RVAL000006","13","Kiss Me More","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 20:44:53.529092"
"564625","RVTR874566","","RVTR874566","43497","Magna Carta… Holy Grail","RVAL000049","5","Oceans","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 21:59:28.763138"
"466796","RVTR890082","","RVTR890082","27995","Brooklyn Bridge","RVAL757735","3","Welcome Me Love","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","lineage_acoustic_recovery","0.74","review_required","2026-05-20 22:14:03.905719"
"564810","RVTR890798","","RVTR890798","43509","The Great American Bar Scene","RVAL000062","15","Sandpaper","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:56.015433"
"564805","RVTR891243","","RVTR891243","43509","The Great American Bar Scene","RVAL000062","10","Memphis; The Blues","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:56.015433"
"420227","RVTR891790","","RVTR891790","35104","Darryl Worley","RVAL133168","1","Awful Beautiful Life","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"525200","RVTR893517","","RVTR893517","41496","The R.E.D. Album","RVAL912282","8","Red Nation","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","lineage_acoustic_recovery","0.74","review_required","2026-05-20 22:14:03.905719"
"564806","RVTR894755","","RVTR894755","43509","The Great American Bar Scene","RVAL000062","11","Like Ida","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:56.015433"
"564785","RVTR901139","","RVTR901139","43508","No Strings Attached (special UK edition)","RVAL000061","6","This I Promise You","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:50.708298"
"506985","RVTR909613","","RVTR909613","30420","Martika's Kitchen","RVAL105273","3","Love… Thy Will Be Done","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"397977","RVTR910416","","RVTR910416","29709","Times Of Your Life","RVAL645092","2","One Man Woman / One Woman Man","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"564261","RVTR911434","","RVTR911434","43471","Zach Bryan","RVAL000005","15","Smaller Acts","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 19:59:15.078143"
"479551","RVTR917686","","RVTR917686","35458","B.A.R.S. The Barry Adrian Reese Story","RVAL822875","2","My Drink N My 2 Step","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"503011","RVTR923925","","RVTR923925","28025","The Peoples Champ","RVAL924272","7","Sittin’ Sidewayz","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"564802","RVTR924206","","RVTR924206","43509","The Great American Bar Scene","RVAL000062","7","Purple Gas","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:56.015433"
"448535","RVTR929607","","RVTR929607","41750","Starboy","RVAL358493","5","Rockin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"486083","RVTR930014","","RVTR930014","39772","Big Willie Style","RVAL551010","7","Gettin’ Jiggy Wit It","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"365871","RVTR932260","","RVTR932260","21696","C'est Chic","RVAL742451","5","Dance, Dance, Dance (Yowsah Yowsah, Yowsah)","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"494377","RVTR934856","","RVTR934856","23100","A Little Bit Of Mambo","RVAL851348","1","Mambo No. 5 (A Little Bit Of…)","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"543194","RVTR934888","","RVTR934888","30310","The Eminem Show","RVAL319928","4","Cleanin’ Out My Closet","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"449212","RVTR935932","","RVTR935932","41911","Fly, Little White Dove, Fly","RVAL065798","1","Fly Little White Dove, Fly","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"484520","RVTR938853","","RVTR938853","38902","Trash","RVAL609309","5","Only My Heart Talkin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"565087","RVTR941835","","RVTR941835","43527","Shiesty Season","RVAL000079","5","Neighbors","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:50:06.511409"
"564809","RVTR942057","","RVTR942057","43509","The Great American Bar Scene","RVAL000062","14","Towers","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:56.015433"
"564248","RVTR943221","","RVTR943221","43471","Zach Bryan","RVAL000005","2","Overtime","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 19:59:15.078143"
"493867","RVTR944665","","RVTR944665","22773","This Woman","RVAL583382","5","Nothin’ Bout Love Makes Sense","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"490843","RVTR952773","","RVTR952773","42693","La La Means I Love You","RVAL752909","7","La-La Means I Love You","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"552112","RVTR966212","","RVTR966212","35464","Sunset Man","RVAL948504","2","Just Got Started Lovin’ You","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"486524","RVTR967671","","RVTR967671","39992","If You're Reading This It's Too Late","RVAL226060","5","No Tellin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"564335","RVTR967953","","RVTR967953","43477","Shoot for the Stars Aim for the Moon","RVAL000016","7","Creature","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 20:44:53.583021"
"496325","RVTR971248","","RVTR971248","24253","Condition Critical","RVAL173371","2","Mama Weer All Crazee Now","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"522547","RVTR974761","","RVTR974761","39902","The Book Of Taliesyn","RVAL084377","7","River Deep, Mountain High","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"507370","RVTR976688","","RVTR976688","30628","Kenny Nolan","RVAL790605","1","I Like Dreamin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"478818","RVTR977138","","RVTR977138","35042","Another Step","RVAL143869","1","You Keep Me Hangin’ On","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"513244","RVTR978612","","RVTR978612","34041","Don't Look Back","RVAL875863","5","Feelin’ Satisfied","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"374431","RVTR978727","","RVTR978727","23804","Ohio Express","RVAL328608","1","Yummy, Yummy, Yummy","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"469729","RVTR979029","","RVTR979029","29778","Wild And Blue","RVAL850574","10","Swingin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"555449","RVTR981171","","RVTR981171","38083","Smokin'","RVAL022277","1","Hot ’N’ Nasty","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"548472","RVTR983337","","RVTR983337","33403","Struttin' My Stuff","RVAL092019","1","Struttin’ My Stuff","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"452181","RVTR984406","","RVTR984406","42579","Attacking A Straw Man","RVAL361329","1","Barbara I Love You","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"536039","RVTR998084","","RVTR998084","26121","Make It Big","RVAL423633","1","Wake Me Up Before You Go‐Go","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"551725","RVTR999355","","RVTR999355","35238","Save The Last Dance For Me","RVAL836720","9","Save The Last Dance For Me","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","lineage_acoustic_recovery","0.74","review_required","2026-05-20 22:14:03.905719"
